Optional module pokerkit_wrapper was not importable: No module named 'pokerkit'
Training nfsp_iqn_mean_var_05 | seed=42 | 3,000,000 episodes
nfsp_iqn_mean_var_05:  60%|█████▉    | 1796022/3000000 [5:00:47<2:54:29, 115.00ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1796257/3000000 [5:00:49<2:54:16, 115.12ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1796494/3000000 [5:00:51<2:54:00, 115.27ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1796730/3000000 [5:00:53<2:53:46, 115.41ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1796965/3000000 [5:00:55<2:53:36, 115.49ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1797200/3000000 [5:00:57<2:53:27, 115.57ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1797434/3000000 [5:00:59<2:53:20, 115.62ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1797669/3000000 [5:01:01<2:53:11, 115.71ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1797904/3000000 [5:01:03<2:53:01, 115.79ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1798137/3000000 [5:01:05<2:53:01, 115.77ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1798370/3000000 [5:01:07<2:53:14, 115.60ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1798606/3000000 [5:01:09<2:53:03, 115.70ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1798842/3000000 [5:01:11<2:52:53, 115.79ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1799076/3000000 [5:01:13<2:52:46, 115.85ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1799309/3000000 [5:01:15<2:52:42, 115.87ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1799544/3000000 [5:01:17<2:52:34, 115.94ep/s]
nfsp_iqn_mean_var_05:  60%|█████▉    | 1799778/3000000 [5:01:19<2:52:28, 115.98ep/s]
                                                                                    
[Ep 1,800,000/3,000,000] avg_reward=  0.058 | exploit=  2.1005 | br_loss= 0.4438 | avg_pol= 0.4098 | eps/s=  115.9 | 301.4m

nfsp_iqn_mean_var_05:  60%|█████▉    | 1799778/3000000 [5:01:21<2:52:28, 115.98ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 1,800,000: 2.075485

nfsp_iqn_mean_var_05:  60%|█████▉    | 1799778/3000000 [5:01:22<2:52:28, 115.98ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1800011/3000000 [5:01:22<2:56:39, 113.21ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1800248/3000000 [5:01:24<2:56:14, 113.46ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1800483/3000000 [5:01:26<2:55:56, 113.63ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1800714/3000000 [5:01:28<2:55:47, 113.71ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1800948/3000000 [5:01:30<2:55:30, 113.87ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1801185/3000000 [5:01:32<2:55:09, 114.07ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1801421/3000000 [5:01:34<2:54:51, 114.24ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1801658/3000000 [5:01:36<2:54:32, 114.43ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1801893/3000000 [5:01:38<2:54:16, 114.58ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1802129/3000000 [5:01:40<2:54:00, 114.74ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1802365/3000000 [5:01:42<2:53:44, 114.89ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1802602/3000000 [5:01:44<2:53:26, 115.06ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1802839/3000000 [5:01:46<2:53:11, 115.21ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1803076/3000000 [5:01:48<2:52:56, 115.35ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1803311/3000000 [5:01:50<2:52:45, 115.44ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1803543/3000000 [5:01:52<2:52:43, 115.45ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1803780/3000000 [5:01:54<2:52:29, 115.58ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1804016/3000000 [5:01:56<2:52:18, 115.68ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1804250/3000000 [5:01:58<2:52:12, 115.73ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1804485/3000000 [5:02:00<2:52:04, 115.80ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1804721/3000000 [5:02:02<2:51:53, 115.89ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1804954/3000000 [5:02:04<2:51:59, 115.80ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1805187/3000000 [5:02:07<2:52:02, 115.75ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1805426/3000000 [5:02:09<2:51:44, 115.92ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1805662/3000000 [5:02:11<2:51:33, 116.03ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1805900/3000000 [5:02:13<2:51:20, 116.15ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1806133/3000000 [5:02:15<2:51:18, 116.15ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1806366/3000000 [5:02:17<2:51:19, 116.12ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1806605/3000000 [5:02:19<2:51:03, 116.27ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1806841/3000000 [5:02:21<2:50:55, 116.35ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1807081/3000000 [5:02:23<2:50:39, 116.51ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1807319/3000000 [5:02:25<2:50:26, 116.62ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1807558/3000000 [5:02:27<2:50:14, 116.74ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1807798/3000000 [5:02:29<2:50:00, 116.88ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1808041/3000000 [5:02:31<2:49:39, 117.09ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1808280/3000000 [5:02:33<2:49:28, 117.20ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1808519/3000000 [5:02:35<2:49:18, 117.29ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1808756/3000000 [5:02:37<2:49:13, 117.32ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1808992/3000000 [5:02:39<2:49:13, 117.31ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1809227/3000000 [5:02:41<2:49:19, 117.21ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1809464/3000000 [5:02:43<2:49:13, 117.26ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1809703/3000000 [5:02:45<2:49:02, 117.36ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1809940/3000000 [5:02:47<2:48:55, 117.41ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 1,810,000: 2.055844

nfsp_iqn_mean_var_05:  60%|██████    | 1809940/3000000 [5:02:48<2:48:55, 117.41ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1810176/3000000 [5:02:50<2:52:53, 114.69ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1810412/3000000 [5:02:52<2:52:37, 114.85ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1810649/3000000 [5:02:54<2:52:19, 115.03ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1810884/3000000 [5:02:56<2:52:07, 115.14ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1811118/3000000 [5:02:58<2:51:59, 115.21ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1811353/3000000 [5:03:00<2:51:48, 115.30ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1811586/3000000 [5:03:02<2:51:49, 115.27ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1811818/3000000 [5:03:04<2:51:44, 115.30ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1812050/3000000 [5:03:06<2:51:51, 115.20ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1812284/3000000 [5:03:08<2:51:42, 115.28ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1812520/3000000 [5:03:10<2:51:29, 115.41ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1812756/3000000 [5:03:12<2:51:17, 115.52ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1812993/3000000 [5:03:14<2:51:02, 115.66ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1813232/3000000 [5:03:16<2:50:44, 115.85ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1813468/3000000 [5:03:18<2:50:34, 115.94ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1813704/3000000 [5:03:20<2:50:23, 116.04ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1813941/3000000 [5:03:22<2:50:11, 116.15ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1814175/3000000 [5:03:24<2:50:09, 116.14ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1814410/3000000 [5:03:26<2:50:02, 116.21ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1814645/3000000 [5:03:28<2:49:55, 116.27ep/s]
nfsp_iqn_mean_var_05:  60%|██████    | 1814882/3000000 [5:03:30<2:49:44, 116.37ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1815118/3000000 [5:03:32<2:49:35, 116.44ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1815353/3000000 [5:03:34<2:49:30, 116.48ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1815592/3000000 [5:03:36<2:49:15, 116.63ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1815826/3000000 [5:03:38<2:49:13, 116.63ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1816061/3000000 [5:03:40<2:49:08, 116.66ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1816297/3000000 [5:03:42<2:49:01, 116.72ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1816535/3000000 [5:03:44<2:48:50, 116.82ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1816770/3000000 [5:03:46<2:48:55, 116.74ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1817004/3000000 [5:03:48<2:48:57, 116.69ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1817241/3000000 [5:03:50<2:48:48, 116.77ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1817477/3000000 [5:03:52<2:48:42, 116.83ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1817713/3000000 [5:03:54<2:48:35, 116.88ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1817953/3000000 [5:03:56<2:48:20, 117.03ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1818188/3000000 [5:03:58<2:48:18, 117.03ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1818424/3000000 [5:04:00<2:48:14, 117.05ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1818659/3000000 [5:04:02<2:48:16, 117.00ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1818894/3000000 [5:04:04<2:48:19, 116.95ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1819129/3000000 [5:04:06<2:48:33, 116.76ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1819363/3000000 [5:04:08<2:48:51, 116.53ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1819597/3000000 [5:04:10<2:48:50, 116.52ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1819831/3000000 [5:04:12<2:48:48, 116.52ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 1,820,000: 2.096666

nfsp_iqn_mean_var_05:  61%|██████    | 1819831/3000000 [5:04:15<2:48:48, 116.52ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1820065/3000000 [5:04:15<2:52:45, 113.83ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1820303/3000000 [5:04:17<2:52:22, 114.06ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1820540/3000000 [5:04:19<2:52:01, 114.27ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1820778/3000000 [5:04:21<2:51:40, 114.48ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1821011/3000000 [5:04:23<2:51:31, 114.55ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1821249/3000000 [5:04:25<2:51:10, 114.77ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1821487/3000000 [5:04:27<2:50:50, 114.97ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1821720/3000000 [5:04:29<2:50:43, 115.03ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1821954/3000000 [5:04:31<2:50:34, 115.10ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1822191/3000000 [5:04:33<2:50:18, 115.26ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1822429/3000000 [5:04:35<2:50:00, 115.44ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1822665/3000000 [5:04:37<2:49:48, 115.56ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1822903/3000000 [5:04:39<2:49:32, 115.72ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1823144/3000000 [5:04:41<2:49:10, 115.94ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1823381/3000000 [5:04:43<2:48:57, 116.06ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1823620/3000000 [5:04:45<2:48:42, 116.21ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1823857/3000000 [5:04:47<2:48:32, 116.31ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1824095/3000000 [5:04:49<2:48:19, 116.43ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1824329/3000000 [5:04:51<2:48:20, 116.40ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1824563/3000000 [5:04:53<2:48:17, 116.41ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1824797/3000000 [5:04:55<2:48:15, 116.40ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1825035/3000000 [5:04:57<2:48:04, 116.51ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1825271/3000000 [5:04:59<2:47:58, 116.56ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1825508/3000000 [5:05:01<2:47:47, 116.66ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1825750/3000000 [5:05:03<2:47:29, 116.85ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1825985/3000000 [5:05:05<2:47:35, 116.75ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1826220/3000000 [5:05:07<2:47:32, 116.77ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1826457/3000000 [5:05:09<2:47:23, 116.84ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1826695/3000000 [5:05:11<2:47:13, 116.93ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1826934/3000000 [5:05:13<2:47:02, 117.04ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1827174/3000000 [5:05:15<2:46:49, 117.17ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1827410/3000000 [5:05:17<2:46:44, 117.20ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1827645/3000000 [5:05:19<2:46:47, 117.14ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1827887/3000000 [5:05:21<2:46:30, 117.32ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1828126/3000000 [5:05:23<2:46:20, 117.42ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1828364/3000000 [5:05:25<2:46:12, 117.49ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1828604/3000000 [5:05:27<2:46:01, 117.59ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1828842/3000000 [5:05:29<2:45:54, 117.66ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1829082/3000000 [5:05:31<2:45:43, 117.76ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1829320/3000000 [5:05:33<2:45:36, 117.81ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1829559/3000000 [5:05:35<2:45:29, 117.87ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1829796/3000000 [5:05:37<2:45:29, 117.86ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 1,830,000: 2.145335

nfsp_iqn_mean_var_05:  61%|██████    | 1829796/3000000 [5:05:40<2:45:29, 117.86ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1830032/3000000 [5:05:40<2:49:25, 115.10ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1830269/3000000 [5:05:42<2:49:08, 115.26ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1830507/3000000 [5:05:44<2:48:51, 115.43ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1830743/3000000 [5:05:46<2:48:38, 115.56ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1830979/3000000 [5:05:48<2:48:27, 115.66ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1831217/3000000 [5:05:50<2:48:12, 115.81ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1831455/3000000 [5:05:52<2:47:56, 115.96ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1831695/3000000 [5:05:54<2:47:39, 116.14ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1831935/3000000 [5:05:56<2:47:21, 116.32ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1832172/3000000 [5:05:58<2:47:11, 116.41ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1832410/3000000 [5:06:00<2:47:00, 116.52ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1832650/3000000 [5:06:02<2:46:45, 116.67ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1832888/3000000 [5:06:04<2:46:35, 116.77ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1833124/3000000 [5:06:06<2:46:29, 116.81ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1833360/3000000 [5:06:08<2:46:23, 116.86ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1833595/3000000 [5:06:10<2:46:19, 116.88ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1833833/3000000 [5:06:12<2:46:08, 116.98ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1834072/3000000 [5:06:14<2:45:57, 117.09ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1834310/3000000 [5:06:16<2:45:49, 117.16ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1834549/3000000 [5:06:18<2:45:39, 117.26ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1834786/3000000 [5:06:20<2:45:32, 117.31ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1835023/3000000 [5:06:22<2:45:26, 117.36ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1835262/3000000 [5:06:24<2:45:16, 117.45ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1835503/3000000 [5:06:26<2:45:03, 117.58ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1835742/3000000 [5:06:28<2:44:55, 117.65ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1835984/3000000 [5:06:30<2:44:39, 117.82ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1836222/3000000 [5:06:32<2:44:33, 117.87ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1836461/3000000 [5:06:34<2:44:25, 117.94ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1836700/3000000 [5:06:36<2:44:17, 118.01ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1836938/3000000 [5:06:38<2:44:13, 118.04ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1837175/3000000 [5:06:40<2:44:09, 118.06ep/s]
nfsp_iqn_mean_var_05:  61%|██████    | 1837414/3000000 [5:06:42<2:44:02, 118.12ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1837651/3000000 [5:06:44<2:43:59, 118.13ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1837894/3000000 [5:06:46<2:43:44, 118.28ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1838134/3000000 [5:06:48<2:43:36, 118.36ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1838374/3000000 [5:06:50<2:43:29, 118.41ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1838613/3000000 [5:06:52<2:43:24, 118.45ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1838852/3000000 [5:06:54<2:43:19, 118.49ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1839092/3000000 [5:06:57<2:43:13, 118.54ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1839330/3000000 [5:06:59<2:43:13, 118.51ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1839568/3000000 [5:07:01<2:43:12, 118.51ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1839807/3000000 [5:07:03<2:43:06, 118.55ep/s]
                                                                                    
  >>> EXPLOITABILITY @ ep 1,840,000: 2.093601

nfsp_iqn_mean_var_05:  61%|██████▏   | 1839807/3000000 [5:07:05<2:43:06, 118.55ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1840045/3000000 [5:07:06<2:47:13, 115.61ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1840280/3000000 [5:07:08<2:47:03, 115.70ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1840514/3000000 [5:07:10<2:46:56, 115.76ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1840750/3000000 [5:07:12<2:46:46, 115.85ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1840987/3000000 [5:07:14<2:46:33, 115.97ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1841221/3000000 [5:07:16<2:46:27, 116.02ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1841457/3000000 [5:07:18<2:46:17, 116.11ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1841693/3000000 [5:07:20<2:46:09, 116.19ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1841930/3000000 [5:07:22<2:45:58, 116.29ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1842168/3000000 [5:07:24<2:45:45, 116.41ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1842407/3000000 [5:07:26<2:45:32, 116.55ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1842644/3000000 [5:07:28<2:45:22, 116.63ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1842885/3000000 [5:07:30<2:45:06, 116.80ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1843121/3000000 [5:07:32<2:45:00, 116.85ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1843357/3000000 [5:07:34<2:44:54, 116.90ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1843593/3000000 [5:07:36<2:44:48, 116.94ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1843828/3000000 [5:07:38<2:44:46, 116.94ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1844063/3000000 [5:07:40<2:44:46, 116.93ep/s]
nfsp_iqn_mean_var_05:  61%|██████▏   | 1844299/3000000 [5:07:42<2:44:41, 116.96ep/s]
